customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
5406-kgrmx,no,female,0,no,no,71,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,24.55,1719.15
5414-ofqcb,no,male,0,no,no,57,yes,yes,fiber optic,no,no,no,yes,yes,no,two year,yes,credit card (automatic),90.45,5229.8
5419-conwx,yes,female,1,no,no,4,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.8,442.85
5419-jkznq,no,male,1,yes,no,30,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,77.9,2351.45
5419-jprrn,yes,male,0,no,no,1,yes,yes,fiber optic,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,101.45,101.45
5419-klxbn,yes,female,0,yes,yes,25,yes,no,fiber optic,no,yes,yes,no,yes,no,month-to-month,yes,bank transfer (automatic),89.15,2257.75
5423-bhixo,no,female,0,no,no,32,yes,yes,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,54.2,1739.6
5424-rlqlc,no,male,0,no,no,10,yes,no,dsl,no,yes,no,no,yes,no,month-to-month,yes,mailed check,59.65,638.95
5425-gqttt,,male,0,yes,yes,68,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),24.0,1664.3
5429-lwcmv,no,female,0,no,no,12,yes,yes,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,electronic check,89.15,1057.55
5433-kyghe,no,female,0,no,yes,14,yes,yes,fiber optic,yes,no,no,yes,no,no,month-to-month,yes,mailed check,86.0,1164.05
5438-qmddl,no,female,0,yes,no,19,yes,no,dsl,no,yes,no,no,no,yes,month-to-month,yes,mailed check,59.8,1130.85
5439-wikxb,no,male,1,yes,no,41,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,electronic check,94.55,3851.45
5440-flbqg,yes,male,1,yes,no,69,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),108.4,7318.2
5440-vhlul,no,male,0,no,no,69,yes,yes,fiber optic,no,yes,no,yes,yes,yes,one year,yes,bank transfer (automatic),105.2,7386.05
5442-bhqng,no,female,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.35,139.25
5442-bxvnd,no,female,0,yes,yes,33,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),24.25,838.5
5442-pptjy,no,male,0,yes,yes,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,19.7,258.35
5442-utcvd,yes,male,0,no,yes,3,yes,yes,fiber optic,no,no,yes,no,no,yes,month-to-month,no,electronic check,91.85,257.05
5442-xsdcw,yes,male,0,yes,yes,11,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),79.5,868.5
5443-scmkx,no,female,0,yes,no,58,yes,yes,fiber optic,no,yes,yes,no,no,yes,one year,yes,electronic check,94.3,5610.15
5445-glvot,no,female,0,no,no,22,yes,no,dsl,yes,no,no,no,no,no,month-to-month,yes,electronic check,49.8,1049.05
5445-pzwgx,yes,male,0,no,no,62,yes,yes,fiber optic,yes,yes,no,yes,no,yes,one year,no,electronic check,102.0,6529.25
5445-utodq,yes,female,0,yes,no,7,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,81.1,576.65
5446-dkwyw,no,female,1,yes,yes,61,yes,yes,dsl,no,no,yes,no,yes,no,one year,yes,electronic check,65.2,3965.05
5447-vytkw,no,male,0,no,no,27,yes,no,dsl,yes,no,no,yes,no,no,month-to-month,no,mailed check,53.45,1461.45
5447-wzafp,no,female,0,no,no,53,yes,no,fiber optic,no,yes,yes,no,yes,yes,one year,yes,mailed check,100.3,5200.8
5448-vwnam,no,female,0,no,yes,19,yes,yes,dsl,yes,yes,no,yes,yes,no,month-to-month,yes,mailed check,75.9,1375.6
5449-fibxj,yes,male,0,yes,yes,19,yes,yes,fiber optic,no,no,yes,yes,yes,yes,month-to-month,no,electronic check,103.3,2012.7
5451-mhqof,no,male,0,yes,yes,56,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,24.45,1431.65
5451-yhypw,no,female,1,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),115.75,8443.7
5453-axepf,no,male,0,yes,no,17,yes,yes,fiber optic,no,yes,no,no,no,no,month-to-month,yes,bank transfer (automatic),80.5,1336.9
5453-ybtwv,no,male,0,yes,yes,70,yes,no,fiber optic,yes,yes,yes,yes,yes,no,two year,yes,credit card (automatic),101.1,6994.8
5456-itgic,no,male,1,yes,no,72,no,no phone service,dsl,yes,yes,yes,yes,yes,yes,two year,yes,credit card (automatic),64.45,4641.1
5457-colht,no,male,0,yes,yes,69,yes,no,dsl,yes,yes,no,yes,yes,yes,two year,no,bank transfer (automatic),80.65,5542.55
5458-cqjta,yes,male,0,yes,yes,65,yes,no,dsl,yes,no,no,yes,yes,yes,two year,yes,bank transfer (automatic),74.8,4820.15
5461-qkntn,no,male,1,yes,no,43,yes,yes,fiber optic,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,94.3,3953.15
5465-bubfa,no,female,0,yes,yes,41,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,bank transfer (automatic),19.3,772.4
5468-bpmmo,no,male,0,yes,no,46,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,19.6,851.2
5469-ctcwn,yes,male,0,yes,yes,61,yes,yes,fiber optic,yes,yes,no,no,yes,yes,one year,yes,electronic check,106.0,6547.7
5469-nujur,no,male,0,no,no,19,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.95,373.5
5472-cvmdx,no,female,0,no,no,68,no,no phone service,dsl,yes,no,yes,yes,no,no,two year,no,mailed check,38.9,2719.2
5473-khbps,no,female,0,yes,yes,52,yes,yes,fiber optic,no,yes,yes,no,yes,no,one year,yes,credit card (automatic),95.7,4976.15
5474-lamuq,no,male,0,yes,no,24,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.1,533.9
5478-jjvzk,no,female,0,no,no,33,yes,yes,dsl,yes,yes,no,no,no,no,month-to-month,yes,mailed check,60.9,2033.85
5480-hprrx,yes,female,1,no,no,3,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,25.3,77.75
5480-tbgph,yes,female,0,yes,no,24,yes,no,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,credit card (automatic),99.3,2431.35
5480-xtffl,no,female,0,yes,yes,31,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,21.0,697.7
5481-ntdoh,no,female,1,yes,no,67,yes,yes,fiber optic,yes,no,yes,no,yes,yes,one year,yes,credit card (automatic),107.05,7142.5
5482-nupna,yes,female,0,no,no,4,yes,no,dsl,yes,yes,no,yes,no,no,month-to-month,yes,mailed check,60.4,272.15
5482-plvpe,yes,female,1,no,no,2,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,24.35,41.85
5482-vxsxj,no,male,0,no,no,22,yes,no,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,mailed check,93.2,2157.3
5485-itnpc,no,male,0,yes,no,66,yes,no,dsl,yes,yes,yes,yes,yes,yes,two year,yes,bank transfer (automatic),85.9,5595.3
5485-wuywf,yes,male,1,no,no,2,yes,no,dsl,yes,no,yes,no,yes,no,month-to-month,no,bank transfer (automatic),66.4,94.55
5493-sdrdq,yes,male,0,no,no,2,yes,no,dsl,yes,no,yes,no,no,no,month-to-month,yes,mailed check,55.1,113.35
5494-hecpr,yes,female,0,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,month-to-month,yes,electronic check,80.25,80.25
5494-wozrz,no,female,0,yes,yes,71,yes,no,dsl,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),82.0,5999.85
5495-gpsrw,no,male,0,no,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,mailed check,19.7,419.4
5498-ibwpi,no,female,0,yes,yes,66,yes,no,dsl,no,no,no,yes,no,no,one year,yes,credit card (automatic),49.4,3251.85
5498-txhlf,yes,female,0,yes,yes,34,yes,yes,fiber optic,no,no,yes,no,yes,no,month-to-month,no,electronic check,87.45,2874.15
5499-ecutn,no,female,0,yes,no,47,yes,no,dsl,yes,no,yes,no,yes,no,one year,yes,credit card (automatic),66.05,3021.45
5499-mberc,,male,0,no,no,3,no,no phone service,dsl,no,yes,no,no,no,no,month-to-month,yes,electronic check,29.6,79.45
5501-tvmgm,no,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,electronic check,55.25,55.25
5502-rluyv,yes,female,0,yes,yes,69,yes,yes,fiber optic,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,103.95,7446.9
5504-wsiur,no,female,0,no,no,70,yes,yes,fiber optic,no,yes,yes,yes,no,no,one year,yes,bank transfer (automatic),90.25,6385.95
5505-ovwqw,no,female,0,no,no,17,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,20.15,353.65
5510-boiuj,yes,male,0,no,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.25,19.25
5512-idzei,no,male,0,yes,yes,46,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,24.9,1174.8
5514-yqent,no,male,0,no,yes,41,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,yes,electronic check,111.15,4507.15
5515-akoaj,yes,female,0,no,no,54,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,electronic check,100.1,5440.9
5515-idejj,yes,male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,19.9,19.9
5515-rugkn,no,male,0,no,no,8,yes,no,dsl,no,no,no,no,no,yes,month-to-month,yes,credit card (automatic),54.75,438.05
5519-nphvg,yes,female,0,no,no,12,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.2,1046.1
5519-teeuh,no,male,0,no,yes,33,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,20.15,682.15
5519-yldgw,yes,female,0,yes,no,21,yes,yes,fiber optic,yes,no,yes,no,yes,yes,month-to-month,yes,electronic check,103.9,2254.2
5520-fvewj,yes,female,0,yes,yes,12,yes,yes,fiber optic,no,yes,yes,no,no,no,month-to-month,yes,electronic check,84.5,916.9
5522-jbwmo,no,male,0,no,yes,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,44.0,44
5522-nykpb,no,male,0,yes,yes,25,yes,no,fiber optic,no,no,no,yes,yes,no,month-to-month,no,electronic check,85.9,2199.05
5524-khnjp,no,male,0,yes,yes,33,yes,no,dsl,yes,no,yes,no,yes,yes,one year,no,credit card (automatic),74.75,2453.3
5527-achso,no,female,0,no,no,11,yes,no,dsl,no,no,no,yes,yes,yes,month-to-month,no,mailed check,70.5,829.3
5529-gibvh,no,female,0,no,no,47,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,20.15,1046.2
5533-nhfrf,no,male,1,no,no,7,no,no phone service,dsl,no,yes,no,yes,no,yes,month-to-month,yes,electronic check,44.4,265.8
5533-rjftj,no,male,0,no,no,49,no,no phone service,dsl,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),30.2,1453.1
5536-rtpwk,yes,male,0,yes,no,49,yes,yes,fiber optic,no,yes,no,no,yes,yes,month-to-month,yes,bank transfer (automatic),99.05,4853.75
5536-slhpm,yes,female,0,yes,no,55,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,electronic check,77.75,4458.15
5537-uxxvs,no,female,0,yes,no,20,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.25,375.25
5539-hivak,no,female,1,yes,no,28,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,25.7,734.6
5539-tmzlf,yes,male,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.75,69.75
5542-dhsxl,no,female,0,yes,no,4,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,54.7,235.05
5542-nkvru,no,female,0,no,no,42,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),20.75,844.45
5542-tbbwb,no,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.9,69.9
5543-qdcry,no,male,0,no,no,4,yes,no,dsl,no,no,no,no,yes,no,month-to-month,yes,electronic check,56.4,234.85
5546-byzsm,no,female,0,no,no,41,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,20.45,775.6
5546-queru,no,male,0,no,no,13,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,19.95,257
5549-zghfb,no,male,0,yes,yes,50,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,mailed check,24.95,1261.45
5550-vfrlc,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,electronic check,69.85,69.85
5552-znfsj,yes,male,0,no,no,1,yes,no,dsl,no,no,no,no,no,no,month-to-month,no,electronic check,45.3,45.3
5553-aoinx,no,female,1,yes,yes,66,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,electronic check,104.9,6891.45
5555-rnpgt,no,male,0,no,yes,10,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),24.8,223.9
5561-nwevx,yes,female,1,yes,no,2,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,no,electronic check,79.2,172.85
5562-betpv,no,male,0,yes,yes,1,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.65,19.65
5562-yjqgt,no,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card (automatic),20.35,35.1
5564-nemqo,yes,female,1,no,no,1,yes,no,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),75.3,75.3
5565-filxa,yes,female,1,no,no,16,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,96.15,1529.2
5566-soezd,no,male,0,yes,yes,27,yes,no,fiber optic,yes,yes,no,no,no,no,one year,yes,credit card (automatic),80.65,2209.75
5567-gzkqy,no,male,0,no,no,58,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),20.3,1131.5
5567-wsele,yes,male,1,yes,no,3,yes,yes,fiber optic,no,no,no,no,yes,yes,month-to-month,yes,electronic check,94.6,279.55
5568-dmxzs,no,female,0,no,no,8,yes,no,dsl,no,yes,no,yes,yes,no,month-to-month,yes,electronic check,65.45,554.45
5569-idsey,no,male,0,yes,no,71,yes,yes,fiber optic,no,yes,yes,no,yes,yes,one year,yes,bank transfer (automatic),105.7,7472.15
5569-kgjhx,yes,female,0,yes,yes,9,yes,yes,fiber optic,no,no,no,no,yes,no,month-to-month,yes,bank transfer (automatic),85.35,754.65
5569-ouicf,yes,female,1,yes,no,28,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,yes,credit card (automatic),101.3,2812.2
5570-ptweh,yes,female,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,no,no,month-to-month,yes,credit card (automatic),75.15,216.75
5570-zgmeu,,male,0,yes,yes,72,yes,no,fiber optic,yes,no,yes,yes,yes,yes,two year,yes,credit card (automatic),104.9,7559.55
5572-zdxhy,yes,female,0,no,no,22,yes,no,fiber optic,no,yes,no,no,no,yes,month-to-month,yes,mailed check,84.3,1855.65
5574-nxziu,no,male,0,no,no,63,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,two year,no,credit card (automatic),109.2,7049.75
5575-gnvde,no,male,0,no,no,34,yes,no,dsl,yes,no,yes,no,no,no,one year,no,mailed check,56.95,1889.5
5575-tpizq,no,male,0,no,no,46,yes,yes,fiber optic,yes,no,no,no,yes,no,month-to-month,yes,credit card (automatic),89.15,4245.55
5577-otwww,yes,female,0,no,no,15,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,bank transfer (automatic),19.75,297.3
5578-nkcxi,no,female,0,yes,yes,58,yes,no,fiber optic,yes,yes,no,no,yes,yes,one year,no,credit card (automatic),99.25,5846.65
5583-ejxrd,no,male,0,yes,yes,44,no,no phone service,dsl,yes,yes,yes,yes,no,yes,two year,yes,credit card (automatic),54.05,2375.2
5583-sxdag,yes,male,0,yes,no,1,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,electronic check,70.0,70
5585-wefdd,,female,0,yes,yes,4,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,20.35,76.35
5590-bynii,yes,male,0,no,no,22,yes,yes,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,100.75,2095
5590-yrfjt,yes,female,0,yes,no,20,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,electronic check,24.45,482.8
5590-zskrv,no,female,0,yes,yes,8,yes,no,dsl,yes,yes,no,no,no,no,month-to-month,no,mailed check,54.65,482.25
5593-suaoo,no,female,0,yes,yes,24,yes,yes,fiber optic,no,yes,yes,no,no,no,one year,no,bank transfer (automatic),83.15,2033.05
5597-glbuc,yes,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,yes,no,month-to-month,yes,electronic check,85.45,85.45
5598-ikhqq,no,female,0,no,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,credit card (automatic),25.45,1866.45
5599-hvltw,no,female,1,no,no,14,yes,yes,fiber optic,no,no,yes,no,no,no,month-to-month,yes,bank transfer (automatic),80.35,1058.1
5600-ktxfm,no,male,0,yes,yes,2,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,no,mailed check,69.95,143.9
5600-pdujf,no,male,0,no,no,6,yes,no,dsl,no,no,no,yes,no,no,month-to-month,yes,credit card (automatic),49.5,312.7
5602-bvfmk,no,female,0,no,no,12,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,19.3,228.75
5605-iygfg,no,female,0,no,no,7,yes,no,fiber optic,no,no,no,no,no,no,month-to-month,yes,bank transfer (automatic),69.85,515.45
5605-xnwen,no,male,1,yes,no,72,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer (automatic),25.0,1802.55
5606-amzbo,no,female,0,yes,no,10,yes,yes,fiber optic,yes,no,no,no,no,no,month-to-month,yes,credit card (automatic),78.15,765.15
5609-cebid,yes,female,1,no,no,20,yes,yes,fiber optic,no,yes,yes,no,no,yes,month-to-month,yes,electronic check,94.1,1782.4
